Timestamp1,time (s),True East Velocity (m/s),True North Velocity (m/s),Up Velocity (m/s),X1 (m),Y1 (m),Z1 (m),Timestamp2,Latitude,Longitude,Altitude,X2 (m),Y2 (m),Z2 (m)
2024-05-28 14:14:35,1.0,0.0,0.0,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.16947205,41.314996666666666,-105.58184333333334,2230.2,10.55070005063004,13.955579658953772,-7.5
2024-05-28 14:14:36,1.0,0.0,0.0,0.0,-5.199999999999998,48.10000000000001,7.699999999999998,15.186012183333334,41.315,-105.58184333333334,2230.2,10.920900055292229,13.955579658953772,-7.5
2024-05-28 14:14:37,1.0,-0.0,0.5,-0.0,-5.199999999999998,48.60000000000001,7.699999999999998,15.202625833333334,41.31500166666667,-105.581845,2230.1,11.106000057474223,14.095135455186286,-7.400000000000091
2024-05-28 14:14:38,1.0,0.0,0.0,0.0,-5.199999999999998,48.60000000000001,7.699999999999998,15.219168999999999,41.314996666666666,-105.581845,2230.2,10.55070005063004,14.095135455186286,-7.5
2024-05-28 14:14:39,1.0,-0.0,0.5,-0.0,-5.199999999999998,49.10000000000001,7.699999999999998,15.236011383333333,41.31501,-105.58185333333333,2230.1,12.031500070773664,14.79291443753878,-7.400000000000091
2024-05-28 14:14:40,1.0,-0.0,0.5,0.0,-5.199999999999998,49.60000000000001,7.699999999999998,15.252618533333333,41.315038333333334,-105.58186333333333,2230.5,15.178200126977828,15.630249217313667,-7.800000000000182
2024-05-28 14:14:41,1.0,-0.0,0.5,0.0,-5.199999999999998,50.10000000000001,7.699999999999998,15.269210116666667,41.315041666666666,-105.58186666666667,2230.6,15.548400134656752,15.909360810968591,-7.900000000000091
2024-05-28 14:14:42,1.0,0.0,0.0,0.0,-5.199999999999998,50.10000000000001,7.699999999999998,15.285991533333334,41.31505,-105.58187166666667,2230.7,16.473900153996865,16.328028200856004,-8.0
2024-05-28 14:14:43,1.0,0.0,0.0,0.0,-5.199999999999998,50.10000000000001,7.699999999999998,15.302838583333333,41.31505833333333,-105.581875,2230.8,17.399400175196465,16.607139793320986,-8.100000000000364
2024-05-28 14:14:44,1.0,0.0,0.0,0.0,-5.199999999999998,50.10000000000001,7.699999999999998,15.3191497,41.315061666666665,-105.58187666666667,2230.9,17.769600183661357,16.7466955907434,-8.200000000000273
2024-05-28 14:14:45,1.0,0.0,0.0,0.0,-5.199999999999998,50.10000000000001,7.699999999999998,15.33573535,41.315063333333335,-105.58188,2230.9,17.9547001889808,17.02580718320838,-8.200000000000273
2024-05-28 14:14:46,1.0,0.0,0.0,0.0,-5.199999999999998,50.10000000000001,7.699999999999998,15.35314415,41.315063333333335,-105.581885,2231.2,17.9547001889808,17.444474573095757,-8.5
2024-05-28 14:14:47,1.0,0.0,0.0,0.0,-5.199999999999998,50.10000000000001,7.699999999999998,15.369225949999999,41.31506666666667,-105.58189,2231.4,18.324900197906945,17.863141962983118,-8.700000000000273
2024-05-28 14:14:48,1.0,0.0,0.0,0.0,-5.199999999999998,50.10000000000001,7.699999999999998,15.385796616666665,41.315068333333336,-105.58189,2231.4,18.51000020292543,17.863141962983118,-8.700000000000273
2024-05-28 14:14:49,1.0,0.0,0.0,0.0,-5.199999999999998,50.10000000000001,7.699999999999998,15.402386683333333,41.31507,-105.58189,2231.5,18.695100206550094,17.863141962983118,-8.800000000000182
2024-05-28 14:14:50,1.0,0.2,0.5,0.0,-4.999999999999998,50.60000000000001,7.699999999999998,15.419241483333334,41.315065,-105.58188833333334,2231.5,18.13980019255088,17.723586166750646,-8.800000000000182
2024-05-28 14:14:51,1.0,-0.1,0.5,0.0,-5.099999999999998,51.10000000000001,7.699999999999998,15.43639225,41.315063333333335,-105.58188666666666,2231.6,17.9547001889808,17.584030369328243,-8.900000000000091
2024-05-28 14:14:52,1.0,-0.2,0.5,0.0,-5.299999999999998,51.60000000000001,7.699999999999998,15.452728833333333,41.315061666666665,-105.58188833333334,2231.7,17.769600183661357,17.723586166750646,-9.0
2024-05-28 14:14:53,1.0,0.0,0.0,0.0,-5.299999999999998,51.60000000000001,7.699999999999998,15.46933825,41.31504833333333,-105.581885,2231.8,16.28880014988015,17.444474573095757,-9.100000000000364
2024-05-28 14:14:54,1.0,0.0,0.0,0.0,-5.299999999999998,51.60000000000001,7.699999999999998,15.48594815,41.31504833333333,-105.581885,2231.9,16.28880014988015,17.444474573095757,-9.200000000000273
